Date,Revenue,Quantity,Orders,Customers
2011-11-11 12:28:00,241.47,179,1,1
2011-11-11 12:41:00,504.24,168,1,1
2011-11-11 12:44:00,1568.13,1436,2,2
2011-11-11 12:45:00,15.8,4,1,1
2011-11-11 12:46:00,468.91,213,1,1
2011-11-11 12:52:00,461.32,259,1,1
2011-11-11 12:53:00,640.84,396,1,1
2011-11-11 12:56:00,149.01,65,1,1
2011-11-11 13:06:00,4688.65,1359,1,0
2011-11-11 13:20:00,122.4,108,1,1
2011-11-11 13:25:00,416.56,116,1,1
2011-11-11 13:29:00,5.43,13,1,1
2011-11-11 13:35:00,784.46,763,1,1
2011-11-11 13:39:00,1.34,1,1,0
2011-11-11 13:40:00,152.64000000000001,144,1,1
2011-11-11 13:46:00,715.74,343,2,2
2011-11-11 13:57:00,488.95,314,1,1
2011-11-11 14:03:00,424.2,124,1,1
2011-11-11 14:04:00,54.0,3,1,1
2011-11-11 14:09:00,309.3,242,2,2
2011-11-11 14:12:00,191.04,138,1,1
2011-11-11 14:22:00,202.31,131,1,1
2011-11-11 14:23:00,239.28,121,1,1
2011-11-11 14:25:00,220.7,787,1,1
2011-11-11 14:50:00,399.09,251,1,1
2011-11-11 14:52:00,1136.6799999999998,611,1,1
2011-11-11 14:53:00,171.72,156,1,1
2011-11-11 15:08:00,302.48,124,1,1
2011-11-11 15:13:00,359.9,191,1,1
2011-11-11 15:14:00,22.79,7,1,0
2011-11-11 15:19:00,1.69,1,1,0
2011-11-11 15:20:00,446.02,491,1,1
2011-11-11 15:24:00,343.38,322,1,1
2011-11-11 15:28:00,162.22,66,1,1
2011-11-11 15:49:00,491.86,498,1,1
2011-11-11 15:50:00,96.92,83,1,0
2011-11-11 15:54:00,345.82,466,1,1
2011-11-11 16:05:00,3.0,2,1,1
2011-11-11 16:13:00,315.72,234,1,1
2011-11-11 16:31:00,432.16,316,1,1
2011-11-11 16:33:00,1405.2,456,1,1
2011-11-11 16:49:00,176.39999999999998,97,1,1
2011-11-11 16:57:00,681.96,418,1,1
2011-11-11 16:58:00,532.17,307,1,1
2011-11-11 17:00:00,4041.18,2683,1,1
2011-11-11 17:01:00,306.0,120,1,1
2011-11-11 17:10:00,479.8,260,1,1
2011-11-11 17:11:00,501.56,361,1,1
2011-11-11 17:13:00,149.23,89,1,1
2011-11-11 17:14:00,5.0,3,1,0
2011-11-11 17:18:00,7.5,6,1,0
2011-11-11 17:23:00,314.38,192,1,1
2011-11-11 17:58:00,4526.33,1226,1,0
2011-11-13 10:35:00,959.1,588,2,2
2011-11-13 10:41:00,1285.4399999999998,1200,1,1
2011-11-13 11:15:00,4.199999999999999,4,1,0
2011-11-13 11:20:00,453.40000000000003,434,1,1
2011-11-13 11:21:00,320.6,388,1,1
2011-11-13 11:24:00,281.58,255,1,1
2011-11-13 11:30:00,273.51,112,1,1
2011-11-13 11:37:00,316.54,178,1,1
2011-11-13 11:39:00,180.51,93,1,1
2011-11-13 11:44:00,563.35,486,2,2
2011-11-13 11:46:00,524.9,348,1,1
2011-11-13 11:48:00,305.28000000000003,288,1,1
2011-11-13 11:50:00,4418.63,598,2,1
2011-11-13 11:51:00,553.51,271,2,2
2011-11-13 11:53:00,416.35999999999996,316,1,1
2011-11-13 11:54:00,316.44,364,1,1
2011-11-13 11:55:00,200.67999999999998,238,1,1
2011-11-13 12:03:00,433.0,356,1,1
2011-11-13 12:05:00,110.71000000000001,57,1,1
2011-11-13 12:17:00,152.19,91,1,1
2011-11-13 12:19:00,108.81,141,1,1
2011-11-13 12:23:00,32.17,10,1,1
2011-11-13 12:27:00,1108.78,698,1,1
2011-11-13 12:28:00,154.29,71,1,1
2011-11-13 12:29:00,125.48,36,1,1
2011-11-13 12:31:00,212.27,69,1,1
2011-11-13 12:32:00,342.95,325,1,1
2011-11-13 12:38:00,101.18,32,1,1
2011-11-13 12:40:00,2.95,1,1,1
2011-11-13 12:47:00,570.77,283,2,2
2011-11-13 12:50:00,372.68,127,1,1
2011-11-13 13:00:00,308.1,138,1,1
2011-11-13 13:01:00,440.63,308,1,1
2011-11-13 13:03:00,1068.91,490,1,0
2011-11-13 13:05:00,31.6,8,1,0
2011-11-13 13:18:00,672.99,473,1,1
2011-11-13 13:26:00,183.14,80,1,1
2011-11-13 13:27:00,640.36,223,2,2
2011-11-13 13:30:00,175.31,181,1,1
2011-11-13 13:41:00,312.24,198,1,1
2011-11-13 13:42:00,718.71,407,1,1
2011-11-13 13:45:00,136.74,126,1,1
2011-11-13 13:50:00,141.44,68,1,1
2011-11-13 14:09:00,507.59000000000003,234,1,1
2011-11-13 14:11:00,240.05,121,1,1
2011-11-13 14:14:00,29.82,12,1,1
2011-11-13 14:18:00,108.3,54,1,1
2011-11-13 14:20:00,316.67,154,1,1
2011-11-13 14:29:00,268.72,148,1,1
2011-11-13 14:31:00,586.85,375,1,1
2011-11-13 14:34:00,121.4,72,1,1
2011-11-13 14:42:00,279.8,110,1,1
2011-11-13 14:44:00,39.95,1,1,1
2011-11-13 14:45:00,2068.4900000000002,945,1,1
2011-11-13 14:48:00,367.34,194,1,1
2011-11-13 14:53:00,581.58,433,1,1
2011-11-13 14:55:00,86.82000000000001,58,1,1
2011-11-13 15:02:00,326.82,296,1,1
2011-11-13 15:04:00,308.34,158,1,1
2011-11-13 15:05:00,138.99,145,1,1
2011-11-13 15:06:00,74.85,57,1,1
2011-11-13 15:15:00,595.02,329,1,1
2011-11-13 15:19:00,357.67,123,1,1
2011-11-13 15:25:00,179.67000000000002,68,1,1
2011-11-13 15:29:00,228.91,154,1,1
2011-11-13 15:30:00,993.38,918,1,1
2011-11-13 15:37:00,453.53,184,2,2
2011-11-13 15:42:00,337.11,235,1,1
2011-11-13 15:44:00,187.26,168,1,1
2011-11-13 15:48:00,319.06,187,1,1
2011-11-13 15:52:00,368.45,193,1,1
2011-11-13 15:57:00,164.34,164,1,1
2011-11-13 15:58:00,512.76,385,1,1
2011-11-13 16:03:00,248.07,202,1,1
2011-11-13 16:13:00,173.44,152,1,1
2011-11-13 16:14:00,306.48,168,1,1
2011-11-13 16:16:00,483.90999999999997,400,1,1
2011-11-13 16:18:00,615.49,1231,1,1
2011-11-13 16:22:00,734.02,631,2,2
2011-11-13 16:24:00,134.77,69,1,1
2011-11-14 08:10:00,49.2,24,1,1
2011-11-14 08:16:00,310.08,289,1,1
2011-11-14 08:22:00,1646.82,1210,2,2
2011-11-14 08:27:00,15.0,12,1,1
2011-11-14 08:28:00,218.72,146,1,1
2011-11-14 08:29:00,135.45,51,1,1
2011-11-14 08:31:00,736.5799999999999,347,1,1
2011-11-14 08:41:00,1314.94,340,1,1
2011-11-14 08:56:00,3478.0299999999997,1475,2,2
2011-11-14 09:00:00,721.06,578,2,2
2011-11-14 09:05:00,303.06,574,1,1
2011-11-14 09:12:00,309.47999999999996,316,1,1
2011-11-14 09:13:00,396.96,593,1,1
2011-11-14 09:20:00,86.0,26,1,1
2011-11-14 09:21:00,139.56,92,1,1
2011-11-14 10:01:00,537.1,342,1,1
2011-11-14 10:28:00,392.57,405,1,1
2011-11-14 10:33:00,78.0,24,1,1
2011-11-14 10:34:00,332.66,218,1,1
2011-11-14 10:38:00,379.79,344,1,1
2011-11-14 10:45:00,1617.56,680,1,1
2011-11-14 10:47:00,348.21000000000004,206,1,1
2011-11-14 10:49:00,1324.3,634,1,1
2011-11-14 10:50:00,321.48,249,1,1
2011-11-14 11:00:00,1355.56,448,1,1
2011-11-14 11:02:00,318.12,366,1,1
2011-11-14 11:04:00,261.9,171,1,1
2011-11-14 11:09:00,3419.64,2244,1,1
2011-11-14 11:11:00,1419.5800000000002,946,1,1
2011-11-14 11:19:00,528.89,287,1,1
2011-11-14 11:21:00,114.14,140,1,1
2011-11-14 11:24:00,93.5,40,1,1
2011-11-14 11:25:00,505.34000000000003,218,2,2
2011-11-14 11:26:00,106.56,52,1,1
2011-11-14 11:33:00,313.13,247,1,1
2011-11-14 11:46:00,137.58,61,1,1
2011-11-14 11:54:00,213.61,105,1,1
2011-11-14 12:07:00,277.82,400,1,1
2011-11-14 12:12:00,98.42,134,1,1
2011-11-14 12:14:00,256.76,145,1,1
2011-11-14 12:18:00,100.8,43,1,1
2011-11-14 12:22:00,915.4000000000001,404,1,1
2011-11-14 12:45:00,680.84,608,1,1
2011-11-14 12:47:00,315.65,605,1,1
2011-11-14 12:49:00,59.64,17,1,1
2011-11-14 12:55:00,284.12,141,1,1
2011-11-14 12:56:00,177.01,52,1,1
2011-11-14 12:58:00,3134.96,1600,1,1
2011-11-14 13:00:00,1023.42,322,1,1
2011-11-14 13:01:00,179.0,100,1,1
2011-11-14 13:02:00,411.72,322,1,1
2011-11-14 13:08:00,161.64,156,1,1
2011-11-14 13:10:00,49.5,30,1,1
2011-11-14 13:12:00,273.04,260,1,1
2011-11-14 13:27:00,326.1,1,1,0
2011-11-14 13:31:00,356.71,182,1,1
2011-11-14 13:32:00,71.64000000000001,15,2,2
2011-11-14 13:33:00,291.5,94,1,1
2011-11-14 13:40:00,518.12,225,1,1
2011-11-14 13:42:00,394.82,277,1,1
2011-11-14 13:47:00,374.17,245,1,1
2011-11-14 13:51:00,394.38,140,1,1
2011-11-14 13:55:00,889.46,774,1,1
2011-11-14 13:57:00,358.0,200,1,1
2011-11-14 14:02:00,933.14,886,1,1
2011-11-14 14:09:00,678.55,435,2,2
2011-11-14 14:17:00,49.5,30,1,1
2011-11-14 14:18:00,407.92,162,1,1
2011-11-14 14:23:00,461.59,195,1,1
2011-11-14 14:24:00,300.34,226,1,1
2011-11-14 14:28:00,948.48,504,1,1
2011-11-14 14:39:00,220.25,72,1,1
2011-11-14 14:40:00,260.7,213,1,1
2011-11-14 14:51:00,350.24,144,1,1
2011-11-14 14:57:00,383.31,238,2,2
2011-11-14 14:59:00,285.67,224,1,1
2011-11-14 15:03:00,354.85,167,1,1
2011-11-14 15:10:00,271.95,141,1,1
2011-11-14 15:18:00,465.88,510,1,1
2011-11-14 15:19:00,737.33,266,2,2
2011-11-14 15:22:00,4662.17,1229,1,0
2011-11-14 15:27:00,8425.539999999999,2175,1,1
2011-11-14 15:37:00,834.59,388,2,2
2011-11-14 15:38:00,8.2,2,1,1
2011-11-14 15:41:00,111.38,30,1,1
2011-11-14 15:51:00,303.26,148,2,2
2011-11-14 16:17:00,1397.31,955,2,2
2011-11-14 16:28:00,1364.74,596,1,1
2011-11-14 16:30:00,243.14000000000001,106,1,1
2011-11-14 16:57:00,327.02,172,1,1
2011-11-14 16:58:00,17.34,6,1,1
2011-11-14 16:59:00,1167.6,469,1,1
2011-11-14 17:10:00,7.5,6,1,1
2011-11-14 17:11:00,657.29,315,1,1
2011-11-14 17:40:00,591.91,278,1,1
2011-11-14 17:55:00,50653.91,13956,1,0
2011-11-15 08:00:00,558.6,336,1,1
2011-11-15 08:07:00,405.07,534,1,1
2011-11-15 08:32:00,696.24,314,1,1
2011-11-15 08:43:00,332.23,40,1,1
2011-11-15 08:50:00,6260.900000000001,3154,1,1
2011-11-15 09:11:00,383.48,278,1,1
2011-11-15 09:12:00,56.5,34,1,1
2011-11-15 09:15:00,303.93,186,1,1
2011-11-15 09:21:00,346.12,230,1,1
2011-11-15 09:23:00,135.86,230,1,1
2011-11-15 09:26:00,508.42,380,1,1
2011-11-15 09:30:00,32.550000000000004,9,1,1
2011-11-15 09:31:00,216.47,65,1,1
2011-11-15 09:32:00,162.82,54,1,1
2011-11-15 09:41:00,34.65,7,1,1
2011-11-15 09:42:00,224.66,106,1,1
2011-11-15 09:55:00,141.4,46,1,1
2011-11-15 10:00:00,308.48,214,1,1
2011-11-15 10:05:00,850.5,1,1,1
2011-11-15 10:13:00,3284.04,746,2,1
2011-11-15 10:17:00,332.46000000000004,114,1,1
2011-11-15 10:32:00,4925.8,2890,1,1
2011-11-15 10:38:00,61.2,12,1,1
2011-11-15 10:41:00,242.22000000000003,103,1,1
2011-11-15 10:48:00,205.25,47,1,1
2011-11-15 10:50:00,476.99,441,1,1
2011-11-15 10:51:00,452.14,288,1,1
2011-11-15 10:56:00,108.43,103,1,1
2011-11-15 11:14:00,483.99,166,1,1
2011-11-15 11:17:00,616.74,491,1,1
2011-11-15 11:21:00,365.4,164,1,1
2011-11-15 11:30:00,304.84000000000003,260,1,1
2011-11-15 11:37:00,404.37,301,1,1
2011-11-15 11:56:00,310.1,130,1,1
2011-11-15 12:02:00,214.91,180,1,1
2011-11-15 12:05:00,152.66000000000003,110,1,1
2011-11-15 12:07:00,201.13,43,1,1
2011-11-15 12:09:00,440.0,4,1,1
2011-11-15 12:10:00,272.63,224,1,1
2011-11-15 12:13:00,140.94,52,1,1
2011-11-15 12:19:00,315.68,204,1,1
2011-11-15 12:25:00,353.1,138,2,2
2011-11-15 12:33:00,170.15,90,1,1
2011-11-15 12:34:00,1070.4,336,1,1
2011-11-15 12:42:00,655.58,588,1,1
2011-11-15 12:43:00,133.7,26,1,1
2011-11-15 12:48:00,107.7,36,1,1
2011-11-15 12:50:00,305.62,248,1,1
2011-11-15 12:57:00,514.24,347,2,2
2011-11-15 13:01:00,247.15,223,1,1
2011-11-15 13:07:00,816.3,658,3,3
2011-11-15 13:19:00,252.78,95,1,1
2011-11-15 13:21:00,275.74,218,1,1
2011-11-15 13:24:00,143.04,96,1,1
2011-11-15 13:27:00,210.55,73,1,1
2011-11-15 13:32:00,273.52,90,1,1
2011-11-15 13:41:00,114.0,79,1,1
2011-11-15 13:42:00,213.78,104,1,1
2011-11-15 13:47:00,179.78,90,1,1
2011-11-15 13:48:00,311.6,164,1,1
2011-11-15 13:49:00,355.23,199,1,1
2011-11-15 13:52:00,104.1,146,1,1
2011-11-15 13:53:00,832.01,299,1,1
2011-11-15 13:55:00,333.69,124,1,1
2011-11-15 14:04:00,180.7,98,1,1
2011-11-15 14:15:00,570.98,286,1,1
2011-11-15 14:22:00,429.6,240,1,1
2011-11-15 14:23:00,265.96,202,1,1
2011-11-15 14:27:00,5.8100000000000005,5,1,0
2011-11-15 14:29:00,437.79,367,1,1
2011-11-15 14:30:00,1894.01,706,1,1
2011-11-15 14:32:00,136.32,120,1,1
2011-11-15 14:47:00,504.43,254,1,1
2011-11-15 14:48:00,598.73,281,1,1
2011-11-15 14:56:00,376.58,199,1,1
2011-11-15 14:57:00,1133.15,734,2,2
2011-11-15 15:05:00,352.6,104,1,1
2011-11-15 15:06:00,902.53,700,1,1
2011-11-15 15:08:00,366.85,133,1,1
2011-11-15 15:10:00,81.54,22,1,1
2011-11-15 15:20:00,832.58,226,1,1
2011-11-15 15:22:00,524.28,195,1,1
2011-11-15 15:23:00,835.97,460,1,1
2011-11-15 15:33:00,490.24,178,2,2
2011-11-15 15:42:00,710.86,526,1,1
2011-11-15 15:49:00,595.44,1152,1,1
2011-11-15 16:08:00,279.77,236,1,1
2011-11-15 16:19:00,46.62,90,1,1
2011-11-15 16:29:00,378.49,150,1,1
2011-11-15 16:30:00,5.9,2,1,1
2011-11-15 16:34:00,310.04,60,1,1
2011-11-15 16:38:00,250.04,121,1,1
2011-11-15 16:42:00,389.76,222,1,1
2011-11-15 16:56:00,261.3,48,1,1
2011-11-15 16:57:00,5046.62,1544,1,0
2011-11-15 17:00:00,4872.67,1306,1,0
2011-11-15 17:11:00,105.76,43,1,1
2011-11-15 17:12:00,1301.0,1082,1,1
2011-11-15 17:14:00,396.0,178,1,1
2011-11-15 17:20:00,121.6,34,1,1
2011-11-15 17:26:00,376.71999999999997,256,1,1
2011-11-16 08:25:00,361.8,216,1,1
2011-11-16 08:28:00,291.88,222,1,1
2011-11-16 08:37:00,610.28,253,1,1
2011-11-16 08:38:00,199.98000000000002,91,1,1
2011-11-16 08:53:00,226.39999999999998,184,1,1
2011-11-16 09:27:00,356.39,177,1,1
2011-11-16 09:28:00,94.56,44,1,1
2011-11-16 09:32:00,408.8,26,1,1
2011-11-16 09:34:00,453.54,282,2,2
2011-11-16 09:35:00,219.35,117,1,1
2011-11-16 09:43:00,282.45,141,1,1
2011-11-16 09:44:00,121.32000000000001,108,1,1
2011-11-16 09:59:00,258.87,205,2,2
2011-11-16 10:01:00,5508.5199999999995,684,1,0
2011-11-16 10:14:00,643.96,584,1,1
2011-11-16 10:18:00,333.2,188,1,0
2011-11-16 10:32:00,787.23,615,2,2
2011-11-16 10:34:00,1935.9,1505,1,1
2011-11-16 10:37:00,609.07,209,1,1
2011-11-16 10:39:00,170.56,115,1,1
2011-11-16 10:45:00,4391.16,2900,1,1
2011-11-16 10:55:00,614.39,232,2,2
2011-11-16 10:57:00,30.0,24,1,1
2011-11-16 11:03:00,409.02,262,1,1
2011-11-16 11:05:00,290.81,159,1,1
2011-11-16 11:09:00,21.0,1,1,1
2011-11-16 11:16:00,315.7,66,1,1
2011-11-16 11:17:00,102.79,42,1,1
2011-11-16 11:31:00,247.98000000000002,102,1,1
2011-11-16 11:41:00,232.5,147,1,1
2011-11-16 11:46:00,887.25,457,1,1
2011-11-16 11:47:00,4.2,2,1,1
2011-11-16 11:48:00,498.06,262,1,1
2011-11-16 11:49:00,363.2,96,1,1
2011-11-16 11:52:00,77.76,25,1,1
2011-11-16 11:55:00,55.16,54,1,1
2011-11-16 11:59:00,1497.52,662,1,1
2011-11-16 12:03:00,497.06,227,2,2
2011-11-16 12:08:00,991.84,563,2,2
2011-11-16 12:13:00,159.13,82,1,1
2011-11-16 12:16:00,1980.26,924,1,1
2011-11-16 12:18:00,230.37,226,1,1
2011-11-16 12:19:00,337.28,216,1,1
2011-11-16 12:21:00,439.04,226,2,2
2011-11-16 12:22:00,443.4,300,1,1
2011-11-16 12:25:00,487.3,330,2,2
2011-11-16 12:26:00,623.54,396,1,1
2011-11-16 12:29:00,165.92,33,1,1
2011-11-16 12:42:00,540.5,270,2,2
2011-11-16 12:51:00,273.04,112,1,1
2011-11-16 13:13:00,1145.32,460,1,1
2011-11-16 13:14:00,107.45,67,1,1
2011-11-16 13:16:00,223.85000000000002,104,1,1
2011-11-16 13:19:00,739.02,597,1,1
2011-11-16 13:20:00,434.5,170,1,1
2011-11-16 13:21:00,1017.1,566,2,2
2011-11-16 13:24:00,241.53,165,1,1
2011-11-16 13:25:00,1134.6,725,1,1
2011-11-16 13:27:00,370.36,155,1,1
2011-11-16 13:33:00,178.34,190,1,1
2011-11-16 13:36:00,340.0,4,1,1
2011-11-16 13:38:00,475.13,235,1,1
2011-11-16 13:40:00,384.18,218,1,1
2011-11-16 13:53:00,238.99,153,1,1
2011-11-16 13:54:00,946.41,499,1,1
2011-11-16 13:56:00,60.12,109,1,1
2011-11-16 13:59:00,324.07000000000005,294,2,2
2011-11-16 14:11:00,295.17,459,1,1
2011-11-16 14:20:00,305.22,186,1,1
2011-11-16 14:26:00,408.66,150,1,1
2011-11-16 14:28:00,661.8,756,2,2
2011-11-16 14:36:00,62.96,19,1,0
2011-11-16 14:40:00,164.51,34,1,0
2011-11-16 14:54:00,278.13,149,1,1
2011-11-16 15:01:00,263.0,161,1,1
2011-11-16 15:08:00,226.17000000000002,397,1,1
2011-11-16 15:10:00,389.41,193,1,1
2011-11-16 15:14:00,462.28,322,1,1
2011-11-16 15:16:00,6081.09,1688,1,0
2011-11-16 15:21:00,353.98,170,1,1
2011-11-16 15:23:00,5368.13,1332,1,0
2011-11-16 15:26:00,106.88,32,1,1
2011-11-16 15:31:00,295.8,226,1,1
2011-11-16 15:33:00,1115.52,794,1,1
2011-11-16 15:34:00,200.2,44,1,1
2011-11-16 15:35:00,954.57,701,2,2
2011-11-16 15:38:00,245.68,124,1,1
2011-11-16 15:39:00,23.55,7,1,1
2011-11-16 15:41:00,235.78,145,1,1
2011-11-16 15:45:00,294.32,194,1,1
2011-11-16 15:48:00,93.39,57,1,1
2011-11-16 15:49:00,42.36000000000001,36,1,1
2011-11-16 15:51:00,238.92000000000002,200,1,1
2011-11-16 15:52:00,218.77,133,1,1
2011-11-16 15:56:00,495.78000000000003,152,1,1
2011-11-16 15:58:00,769.36,639,1,1
2011-11-16 16:00:00,220.94,340,1,1
2011-11-16 16:06:00,743.5600000000001,427,3,3
2011-11-16 16:08:00,103.69,45,1,1
2011-11-16 16:18:00,285.3,122,1,1
2011-11-16 16:20:00,617.04,577,1,1
2011-11-16 16:26:00,277.88,111,1,1
2011-11-16 16:30:00,281.03000000000003,226,2,2
2011-11-16 16:32:00,349.6,150,1,1
2011-11-16 16:42:00,411.98,188,1,1
2011-11-16 16:43:00,6.959999999999999,24,1,1
2011-11-16 16:49:00,86.6,52,1,1
2011-11-16 16:52:00,444.68,220,1,1
2011-11-16 17:03:00,350.62,148,1,1
2011-11-16 17:10:00,389.13,233,1,1
2011-11-16 17:16:00,267.7,104,1,1
2011-11-16 17:24:00,292.67,148,1,1
2011-11-16 17:25:00,328.65,223,1,1
2011-11-16 17:26:00,120.9,42,1,1
2011-11-17 08:20:00,67.00999999999999,37,1,1
2011-11-17 08:29:00,186.79999999999998,153,1,1
2011-11-17 08:35:00,291.86,110,1,1
2011-11-17 08:40:00,58.349999999999994,5,1,1
2011-11-17 08:41:00,925.03,266,2,2
2011-11-17 08:49:00,759.48,248,1,1
2011-11-17 08:53:00,343.38,210,1,1
2011-11-17 08:54:00,207.99,119,1,1
2011-11-17 08:56:00,99.0,20,1,1
2011-11-17 09:25:00,211.63,78,1,1
2011-11-17 09:31:00,285.88,164,1,1
2011-11-17 09:33:00,616.48,575,1,1
2011-11-17 09:34:00,248.2,169,1,1
2011-11-17 09:49:00,1072.1200000000001,519,1,1
2011-11-17 09:51:00,2037.69,473,1,1
2011-11-17 10:01:00,739.52,541,2,2
2011-11-17 10:02:00,55.08,60,1,1
2011-11-17 10:09:00,93.44,144,1,1
2011-11-17 10:21:00,25.699999999999996,22,1,1
2011-11-17 10:24:00,358.15000000000003,175,1,1
2011-11-17 10:40:00,289.1,143,1,1
2011-11-17 10:49:00,532.76,266,1,1
2011-11-17 10:51:00,7.800000000000001,20,1,1
2011-11-17 10:52:00,4808.48,2210,1,1
2011-11-17 10:53:00,477.67,201,1,1
2011-11-17 10:59:00,442.14,188,1,1
2011-11-17 11:02:00,1551.3,772,1,1
2011-11-17 11:04:00,145.95,107,1,1
2011-11-17 11:09:00,441.21999999999997,178,2,2
2011-11-17 11:10:00,305.38,418,1,1
2011-11-17 11:12:00,492.51,209,1,1
2011-11-17 11:29:00,349.56,312,1,1
2011-11-17 11:34:00,619.9,215,1,1
2011-11-17 11:45:00,533.69,217,1,1
2011-11-17 11:48:00,13.049999999999999,9,1,1
2011-11-17 11:51:00,312.92,200,1,1
2011-11-17 11:54:00,280.97,191,1,1
2011-11-17 11:59:00,244.66,64,1,1
2011-11-17 12:00:00,306.0,120,1,1
2011-11-17 12:02:00,133.02,134,1,1
2011-11-17 12:05:00,572.59,164,1,1
2011-11-17 12:11:00,464.85,475,1,1
2011-11-17 12:19:00,30.0,24,1,1
2011-11-17 12:21:00,780.1999999999999,384,1,1
2011-11-17 12:25:00,163.74,82,1,1
2011-11-17 12:30:00,211.10000000000002,88,1,1
2011-11-17 12:32:00,365.29,193,1,1
2011-11-17 12:39:00,2209.74,906,1,1
2011-11-17 12:42:00,331.55,195,1,1
2011-11-17 12:43:00,412.8,240,1,1
2011-11-17 12:47:00,143.2,92,1,1
2011-11-17 12:54:00,363.62,174,1,1
2011-11-17 12:55:00,243.6,79,1,1
2011-11-17 12:56:00,321.15,132,1,1
2011-11-17 12:59:00,1279.68,1159,3,3
2011-11-17 13:00:00,301.64,170,1,1
2011-11-17 13:07:00,91.8,56,1,1
2011-11-17 13:16:00,1297.09,1104,2,2
2011-11-17 13:21:00,395.72999999999996,144,2,2
2011-11-17 13:30:00,1452.44,792,2,2
2011-11-17 13:32:00,152.64000000000001,144,1,1
2011-11-17 13:38:00,174.9,90,1,1
2011-11-17 13:45:00,460.8,240,1,1
2011-11-17 13:46:00,1487.71,624,2,2
2011-11-17 13:48:00,315.9,42,1,1
2011-11-17 13:50:00,65.7,38,1,1
2011-11-17 13:58:00,298.78,104,1,1
2011-11-17 13:59:00,738.67,798,1,1
2011-11-17 14:02:00,174.98,113,1,1
2011-11-17 14:08:00,382.63,146,1,1
2011-11-17 14:17:00,612.39,321,1,1
2011-11-17 14:19:00,103.2,96,1,1
2011-11-17 14:22:00,599.16,228,1,1
2011-11-17 14:24:00,631.35,171,1,1
2011-11-17 14:26:00,496.48,513,1,1
2011-11-17 14:29:00,406.22,352,1,1
2011-11-17 14:30:00,237.35999999999999,102,1,1
2011-11-17 14:36:00,131.8,92,1,1
2011-11-17 14:40:00,1005.89,580,2,2
2011-11-17 14:41:00,447.93,195,1,1
2011-11-17 14:43:00,295.14,562,1,1
2011-11-17 14:46:00,146.35000000000002,53,1,1
2011-11-17 14:49:00,164.72,170,1,1
2011-11-17 14:50:00,9.0,30,1,1
2011-11-17 14:51:00,69.61,13,1,1
2011-11-17 14:56:00,1166.7,481,1,1
2011-11-17 15:02:00,99.7,22,1,1
2011-11-17 15:04:00,243.96,284,1,1
2011-11-17 15:08:00,151.5,96,1,1
2011-11-17 15:16:00,524.18,409,1,1
2011-11-17 15:17:00,5217.83,1361,1,0
2011-11-17 15:22:00,129.22,64,1,1
2011-11-17 15:24:00,357.6,172,1,1
2011-11-17 15:31:00,444.82,311,1,1
2011-11-17 15:34:00,145.71,257,1,1
2011-11-17 15:41:00,282.25,43,1,1
2011-11-17 15:47:00,310.5,194,1,1
2011-11-17 15:50:00,165.3,206,1,1
2011-11-17 15:55:00,149.6,10,1,1
2011-11-17 15:59:00,295.75,169,2,2
2011-11-17 16:02:00,209.49,311,1,1
2011-11-17 16:29:00,131.95,43,1,1
2011-11-17 16:35:00,446.90000000000003,238,1,1
2011-11-17 16:37:00,426.06,150,1,1
2011-11-17 16:39:00,368.73,245,2,2
2011-11-17 16:42:00,616.8,144,1,1
2011-11-17 16:43:00,472.0,130,1,1
2011-11-17 16:48:00,312.68,190,1,1
2011-11-17 16:51:00,189.7,86,2,2
2011-11-17 17:08:00,88.25,25,1,1
2011-11-17 17:13:00,312.73,83,1,1
2011-11-17 17:16:00,186.17999999999998,118,1,1
2011-11-17 17:18:00,331.54,270,1,1
2011-11-17 17:30:00,851.0600000000001,348,1,1
2011-11-17 17:34:00,326.75,192,1,1
2011-11-17 17:50:00,304.47,209,1,1
2011-11-17 17:53:00,113.64,126,1,1
2011-11-17 18:29:00,800.96,514,1,1
2011-11-17 18:43:00,133.4,62,1,1
2011-11-17 19:22:00,1794.05,1025,1,1
2011-11-17 19:27:00,445.08000000000004,192,1,1
2011-11-17 19:48:00,130.49,59,1,1
2011-11-17 19:52:00,46.8,24,1,1
2011-11-17 19:58:00,165.0,1,1,1
2011-11-18 08:21:00,184.26,30,1,1
2011-11-18 08:47:00,51.95,57,1,1
2011-11-18 08:56:00,580.52,408,2,2
2011-11-18 08:57:00,170.0,40,1,1
2011-11-18 08:59:00,325.44,96,1,1
2011-11-18 09:03:00,17.700000000000003,6,1,1
2011-11-18 09:04:00,42.900000000000006,22,1,1
2011-11-18 09:10:00,55.6,18,1,1
2011-11-18 09:11:00,553.14,315,1,1
2011-11-18 09:19:00,344.51,171,1,1
2011-11-18 09:31:00,142.88,70,1,1
2011-11-18 09:42:00,75.45,11,1,1
2011-11-18 09:43:00,1253.66,586,1,1
2011-11-18 09:48:00,7043.69,1457,1,0
2011-11-18 09:53:00,499.4,300,1,1
2011-11-18 09:56:00,349.40000000000003,192,1,1
2011-11-18 09:57:00,604.73,423,1,1
2011-11-18 09:58:00,1268.47,804,2,2
2011-11-18 10:05:00,334.56,213,1,1
2011-11-18 10:18:00,280.3,120,1,1
2011-11-18 10:24:00,137.3,30,1,1
2011-11-18 10:27:00,195.52,116,1,1
2011-11-18 10:37:00,102.0,40,1,1
