date,customer_id,category,product_name,quantity,unit_price,total_price,unit_cost,total_cost,profit,day_of_week,month,is_weekend
2023-09-27,CUST_348,Bougies,Bougie vanille,1,17.86,17.86,13.93,13.93,3.93,2,9,False
2023-09-27,CUST_188,Textiles,Coussin brodé,1,79.5,79.5,48.88,48.88,30.63,2,9,False
2023-09-27,CUST_323,Sculptures,Objet décoratif,1,220.41,220.41,150.29,150.29,70.11,2,9,False
2023-09-27,CUST_294,Sculptures,Statue bois,1,163.44,163.44,112.37,112.37,51.07,2,9,False
2023-09-27,CUST_261,Poterie,Assiette artisanale,1,64.64,64.64,44.01,44.01,20.62,2,9,False
2023-09-27,CUST_210,Peintures,Abstrait,1,180.55,180.55,118.89,118.89,61.66,2,9,False
2023-09-27,CUST_454,Poterie,Assiette artisanale,1,30.4,30.4,20.58,20.58,9.82,2,9,False
2023-09-28,CUST_169,Savons,Savon miel,1,10.0,10.0,6.63,6.63,3.37,3,9,False
2023-09-28,CUST_249,Sculptures,Figurine argile,1,143.24,143.24,106.28,106.28,36.95,3,9,False
2023-09-28,CUST_282,Textiles,Écharpe laine,1,61.73,61.73,37.78,37.78,23.95,3,9,False
2023-09-28,CUST_437,Bijoux,Boucles oreilles,1,39.65,39.65,25.16,25.16,14.49,3,9,False
2023-09-28,CUST_071,Peintures,Nature morte,1,494.19,494.19,331.5,331.5,162.68,3,9,False
2023-09-28,CUST_219,Bijoux,Boucles oreilles,1,36.68,36.68,26.28,26.28,10.39,3,9,False
2023-09-29,CUST_185,Bijoux,Boucles oreilles,1,83.94,83.94,55.75,55.75,28.19,4,9,False
2023-09-29,CUST_228,Textiles,Sac toile,1,51.15,51.15,35.9,35.9,15.25,4,9,False
2023-09-29,CUST_121,Savons,Savon karité,1,14.05,14.05,9.26,9.26,4.79,4,9,False
2023-09-29,,Bijoux,Collier perles,1,101.63,101.63,64.75,64.75,36.88,4,9,False
2023-09-29,CUST_247,Savons,Savon olive,1,13.48,13.48,9.7,9.7,3.78,4,9,False
2023-09-29,CUST_005,Textiles,Tapis petit,1,75.49,75.49,47.94,47.94,27.55,4,9,False
2023-09-30,CUST_346,Poterie,Bol décoratif,1,40.6,40.6,30.73,30.73,9.87,5,9,True
2023-09-30,CUST_003,Bougies,Bougie eucalyptus,1,32.48,32.48,22.16,22.16,10.32,5,9,True
2023-09-30,CUST_008,Sculptures,Figurine argile,1,206.27,206.27,159.51,159.51,46.76,5,9,True
2023-09-30,CUST_021,Peintures,Toile paysage,1,81.11,81.11,55.35,55.35,25.75,5,9,True
2023-09-30,CUST_233,Textiles,Écharpe laine,1,42.04,42.04,31.13,31.13,10.9,5,9,True
2023-09-30,CUST_156,Poterie,Tasse thé,1,47.3,47.3,29.19,29.19,18.11,5,9,True
2023-09-30,CUST_014,Bougies,Bougie rose,1,15.05,15.05,11.49,11.49,3.55,5,9,True
2023-10-01,CUST_463,Poterie,Assiette artisanale,1,43.14,43.14,31.02,31.02,12.12,6,10,True
2023-10-01,CUST_430,Bougies,Bougie lavande,1,14.13,14.13,9.53,9.53,4.6,6,10,True
2023-10-01,CUST_161,Poterie,Tasse thé,1,26.29,26.29,19.29,19.29,7.0,6,10,True
2023-10-01,CUST_230,Sculptures,Figurine argile,1,122.12,122.12,78.6,78.6,43.52,6,10,True
2023-10-01,CUST_429,Savons,Savon olive,1,10.9,10.9,8.04,8.04,2.86,6,10,True
2023-10-01,CUST_415,Savons,Savon miel,1,14.11,14.11,10.5,10.5,3.61,6,10,True
2023-10-01,CUST_487,Textiles,Tapis petit,1,27.65,27.65,16.75,16.75,10.9,6,10,True
2023-10-01,CUST_119,Bijoux,Bague argent,1,44.01,44.01,29.93,29.93,14.08,6,10,True
2023-10-02,CUST_220,Peintures,Toile paysage,1,256.59,256.59,182.56,182.56,74.03,0,10,False
2023-10-02,CUST_150,Textiles,Écharpe laine,1,92.84,92.84,68.67,68.67,24.17,0,10,False
2023-10-02,CUST_084,Poterie,Bol décoratif,1,34.16,34.16,25.53,25.53,8.63,0,10,False
2023-10-02,CUST_414,Peintures,Toile paysage,1,467.4,467.4,327.75,327.75,139.65,0,10,False
2023-10-02,CUST_316,Bijoux,Collier perles,1,29.54,29.54,20.53,20.53,9.0,0,10,False
2023-10-02,CUST_203,Peintures,Portrait,1,328.94,328.94,252.69,252.69,76.26,0,10,False
2023-10-02,CUST_268,Bijoux,Bague argent,1,108.16,108.16,67.87,67.87,40.29,0,10,False
2023-10-03,CUST_460,Savons,Savon miel,1,22.18,22.18,13.78,13.78,8.41,1,10,False
2023-10-03,CUST_327,Poterie,Assiette artisanale,1,36.38,36.38,28.34,28.34,8.05,1,10,False
2023-10-03,CUST_212,Poterie,Vase céramique,1,36.95,36.95,28.56,28.56,8.39,1,10,False
2023-10-03,CUST_092,Bougies,Bougie vanille,1,22.15,22.15,14.26,14.26,7.89,1,10,False
2023-10-03,CUST_306,Bijoux,Boucles oreilles,1,46.89,46.89,29.53,29.53,17.35,1,10,False
2023-10-03,CUST_390,Bijoux,Bague argent,1,85.8,85.8,55.1,55.1,30.7,1,10,False
2023-10-04,CUST_377,Bijoux,Collier perles,1,83.86,83.86,55.29,55.29,28.57,2,10,False
2023-10-04,CUST_077,Textiles,Tapis petit,2,68.5,137.0,51.92,103.84,33.15,2,10,False
2023-10-04,CUST_051,Savons,Savon miel,1,21.03,21.03,13.52,13.52,7.51,2,10,False
2023-10-04,CUST_258,Bijoux,Bracelet cuir,1,55.59,55.59,44.03,44.03,11.56,2,10,False
2023-10-04,CUST_316,Savons,Savon lavande,1,21.86,21.86,13.68,13.68,8.18,2,10,False
2023-10-04,CUST_105,Savons,Savon karité,1,13.32,13.32,8.93,8.93,4.39,2,10,False
2023-10-04,CUST_136,Sculptures,Sculpture métal,1,96.08,96.08,75.25,75.25,20.83,2,10,False
2023-10-04,CUST_433,Peintures,Nature morte,1,281.44,281.44,219.22,219.22,62.22,2,10,False
2023-10-04,CUST_023,Sculptures,Statue bois,1,134.95,134.95,96.89,96.89,38.06,2,10,False
2023-10-05,CUST_368,Bijoux,Bague argent,1,117.85,117.85,77.57,77.57,40.28,3,10,False
2023-10-05,CUST_113,Poterie,Vase céramique,1,42.21,42.21,32.64,32.64,9.57,3,10,False
2023-10-05,CUST_414,Bijoux,Bague argent,1,95.42,95.42,66.33,66.33,29.09,3,10,False
2023-10-05,CUST_044,Bijoux,Bracelet cuir,2,86.33,172.66,61.83,123.66,49.0,3,10,False
2023-10-05,CUST_317,Peintures,Portrait,1,413.68,413.68,300.41,300.41,113.27,3,10,False
2023-10-05,,Bijoux,Bracelet cuir,1,40.26,40.26,28.63,28.63,11.63,3,10,False
2023-10-05,CUST_095,Bougies,Bougie rose,1,24.32,24.32,15.15,15.15,9.17,3,10,False
2023-10-05,CUST_138,Bougies,Bougie vanille,1,15.39,15.39,9.85,9.85,5.55,3,10,False
2023-10-06,CUST_051,Savons,Savon lavande,1,20.26,20.26,12.59,12.59,7.67,4,10,False
2023-10-06,,Poterie,Assiette artisanale,1,37.63,37.63,27.69,27.69,9.93,4,10,False
2023-10-06,CUST_354,Savons,Savon olive,1,18.43,18.43,13.59,13.59,4.84,4,10,False
2023-10-06,CUST_244,Poterie,Tasse thé,1,43.55,43.55,29.9,29.9,13.65,4,10,False
2023-10-06,CUST_247,Peintures,Abstrait,1,217.46,217.46,161.18,161.18,56.28,4,10,False
2023-10-06,CUST_098,Bijoux,Collier perles,1,26.43,26.43,18.77,18.77,7.66,4,10,False
2023-10-06,CUST_063,Peintures,Toile paysage,1,95.54,95.54,76.29,76.29,19.25,4,10,False
2023-10-07,CUST_401,Savons,Savon lavande,1,15.69,15.69,12.38,12.38,3.31,5,10,True
2023-10-07,CUST_233,Bougies,Bougie vanille,1,15.29,15.29,9.47,9.47,5.81,5,10,True
2023-10-07,CUST_293,Poterie,Tasse thé,1,30.49,30.49,21.68,21.68,8.81,5,10,True
2023-10-07,CUST_243,Peintures,Portrait,1,433.28,433.28,310.15,310.15,123.13,5,10,True
2023-10-07,CUST_192,Sculptures,Figurine argile,1,141.78,141.78,89.32,89.32,52.46,5,10,True
2023-10-07,CUST_111,Sculptures,Statue bois,1,232.22,232.22,181.74,181.74,50.48,5,10,True
2023-10-07,CUST_101,Textiles,Tapis petit,1,65.1,65.1,49.31,49.31,15.78,5,10,True
2023-10-07,CUST_013,Bougies,Bougie eucalyptus,1,17.79,17.79,12.21,12.21,5.58,5,10,True
2023-10-08,CUST_180,Peintures,Abstrait,1,346.35,346.35,274.57,274.57,71.78,6,10,True
2023-10-08,CUST_221,Sculptures,Objet décoratif,1,233.5,233.5,143.01,143.01,90.49,6,10,True
2023-10-08,CUST_074,Textiles,Tapis petit,1,30.59,30.59,19.32,19.32,11.27,6,10,True
2023-10-08,CUST_175,Bougies,Bougie rose,1,30.74,30.74,18.52,18.52,12.21,6,10,True
2023-10-08,CUST_304,Textiles,Tapis petit,1,34.72,34.72,26.51,26.51,8.21,6,10,True
2023-10-08,CUST_236,Bijoux,Bracelet cuir,2,49.89,99.78,35.37,70.73,29.05,6,10,True
2023-10-08,CUST_217,Bijoux,Bracelet cuir,1,50.28,50.28,31.65,31.65,18.63,6,10,True
2023-10-08,CUST_217,Poterie,Bol décoratif,1,34.39,34.39,27.01,27.01,7.38,6,10,True
2023-10-08,CUST_116,Bijoux,Bague argent,2,49.96,99.93,39.83,79.66,20.26,6,10,True
2023-10-08,CUST_248,Peintures,Portrait,1,404.65,404.65,300.21,300.21,104.44,6,10,True
2023-10-08,CUST_392,Textiles,Coussin brodé,1,87.9,87.9,62.73,62.73,25.17,6,10,True
2023-10-08,CUST_140,Savons,Savon lavande,1,11.01,11.01,8.24,8.24,2.77,6,10,True
2023-10-08,CUST_436,Savons,Savon lavande,1,10.49,10.49,7.61,7.61,2.88,6,10,True
2023-10-08,CUST_128,Savons,Savon lavande,1,15.92,15.92,10.23,10.23,5.69,6,10,True
2023-10-08,CUST_202,Bijoux,Boucles oreilles,1,23.06,23.06,17.35,17.35,5.71,6,10,True
2023-10-08,CUST_407,Poterie,Tasse thé,1,65.84,65.84,42.65,42.65,23.19,6,10,True
2023-10-08,CUST_051,Poterie,Vase céramique,1,33.02,33.02,19.98,19.98,13.04,6,10,True
2023-10-08,CUST_199,Peintures,Nature morte,1,191.02,191.02,137.11,137.11,53.91,6,10,True
2023-10-08,CUST_075,Bijoux,Boucles oreilles,1,118.65,118.65,77.65,77.65,40.99,6,10,True
2023-10-09,CUST_232,Poterie,Assiette artisanale,1,47.96,47.96,33.5,33.5,14.46,0,10,False
2023-10-09,CUST_207,Savons,Savon olive,1,22.18,22.18,13.74,13.74,8.44,0,10,False
2023-10-09,CUST_155,Textiles,Sac toile,1,30.4,30.4,19.72,19.72,10.68,0,10,False
2023-10-09,CUST_071,Textiles,Tapis petit,1,82.97,82.97,59.95,59.95,23.02,0,10,False
2023-10-10,CUST_138,Peintures,Abstrait,1,81.22,81.22,64.2,64.2,17.01,1,10,False
2023-10-10,CUST_493,Savons,Savon lavande,1,14.11,14.11,10.98,10.98,3.13,1,10,False
2023-10-10,CUST_229,Textiles,Écharpe laine,1,25.71,25.71,17.61,17.61,8.11,1,10,False
2023-10-10,CUST_006,Savons,Savon miel,1,8.7,8.7,6.67,6.67,2.03,1,10,False
2023-10-10,CUST_315,Sculptures,Statue bois,1,252.3,252.3,158.27,158.27,94.03,1,10,False
2023-10-10,CUST_487,Poterie,Tasse thé,1,25.29,25.29,16.78,16.78,8.51,1,10,False
2023-10-10,CUST_271,Textiles,Écharpe laine,1,98.0,98.0,74.13,74.13,23.88,1,10,False
2023-10-10,CUST_245,Peintures,Nature morte,3,296.35,889.05,234.08,702.24,186.81,1,10,False
2023-10-11,CUST_258,Sculptures,Statue bois,1,257.3,257.3,173.8,173.8,83.5,2,10,False
2023-10-11,CUST_234,Bijoux,Bague argent,1,23.99,23.99,15.55,15.55,8.44,2,10,False
2023-10-11,CUST_271,Sculptures,Objet décoratif,1,177.57,177.57,130.84,130.84,46.73,2,10,False
2023-10-11,CUST_002,Bougies,Bougie eucalyptus,1,16.94,16.94,13.21,13.21,3.73,2,10,False
2023-10-11,CUST_065,Peintures,Abstrait,1,246.35,246.35,171.71,171.71,74.64,2,10,False
2023-10-11,CUST_059,Textiles,Écharpe laine,1,90.59,90.59,54.38,54.38,36.21,2,10,False
2023-10-12,CUST_437,Bougies,Bougie eucalyptus,1,32.01,32.01,24.34,24.34,7.67,3,10,False
2023-10-12,CUST_385,Bougies,Bougie lavande,1,22.24,22.24,13.82,13.82,8.41,3,10,False
2023-10-12,CUST_423,Savons,Savon olive,2,9.1,18.2,5.5,11.01,7.19,3,10,False
2023-10-12,CUST_271,Textiles,Coussin brodé,1,35.67,35.67,27.18,27.18,8.49,3,10,False
2023-10-12,CUST_347,Textiles,Écharpe laine,1,72.63,72.63,51.18,51.18,21.46,3,10,False
2023-10-12,CUST_146,Sculptures,Sculpture métal,1,293.28,293.28,194.39,194.39,98.89,3,10,False
2023-10-12,CUST_221,Sculptures,Objet décoratif,1,206.72,206.72,124.81,124.81,81.91,3,10,False
2023-10-12,CUST_430,Textiles,Tapis petit,1,62.86,62.86,42.73,42.73,20.13,3,10,False
2023-10-12,CUST_016,Textiles,Coussin brodé,1,35.18,35.18,23.65,23.65,11.52,3,10,False
2023-10-13,CUST_456,Textiles,Coussin brodé,1,73.62,73.62,48.15,48.15,25.47,4,10,False
2023-10-13,CUST_115,Textiles,Sac toile,1,82.61,82.61,59.36,59.36,23.25,4,10,False
2023-10-13,CUST_106,Bijoux,Boucles oreilles,3,66.31,198.93,42.38,127.15,71.78,4,10,False
2023-10-13,CUST_412,Textiles,Écharpe laine,1,61.28,61.28,44.87,44.87,16.41,4,10,False
2023-10-13,CUST_057,Poterie,Assiette artisanale,1,73.96,73.96,54.16,54.16,19.79,4,10,False
2023-10-13,CUST_347,Peintures,Toile paysage,1,86.76,86.76,53.0,53.0,33.76,4,10,False
2023-10-13,CUST_133,Bijoux,Bague argent,1,98.15,98.15,75.61,75.61,22.54,4,10,False
2023-10-13,CUST_451,Textiles,Coussin brodé,1,53.26,53.26,32.41,32.41,20.86,4,10,False
2023-10-13,CUST_491,Textiles,Tapis petit,1,60.31,60.31,39.78,39.78,20.54,4,10,False
2023-10-13,CUST_333,Bougies,Bougie vanille,1,22.26,22.26,16.51,16.51,5.74,4,10,False
2023-10-13,CUST_117,Textiles,Sac toile,1,44.74,44.74,33.11,33.11,11.63,4,10,False
2023-10-13,CUST_339,Peintures,Nature morte,1,165.54,165.54,120.64,120.64,44.9,4,10,False
2023-10-13,CUST_438,Textiles,Sac toile,1,53.19,53.19,33.71,33.71,19.48,4,10,False
2023-10-13,CUST_365,Bijoux,Bague argent,1,78.38,78.38,54.14,54.14,24.24,4,10,False
2023-10-13,CUST_482,Sculptures,Sculpture métal,1,244.14,244.14,162.13,162.13,82.01,4,10,False
2023-10-14,CUST_217,Poterie,Assiette artisanale,1,65.51,65.51,40.79,40.79,24.72,5,10,True
2023-10-14,CUST_169,Savons,Savon olive,1,20.04,20.04,13.14,13.14,6.9,5,10,True
2023-10-14,CUST_412,Savons,Savon karité,1,17.94,17.94,14.21,14.21,3.73,5,10,True
2023-10-14,CUST_425,Textiles,Écharpe laine,1,25.93,25.93,16.87,16.87,9.07,5,10,True
2023-10-14,CUST_398,Bijoux,Collier perles,1,106.96,106.96,76.74,76.74,30.22,5,10,True
2023-10-14,CUST_168,Bijoux,Bague argent,2,30.72,61.44,18.51,37.01,24.43,5,10,True
2023-10-14,CUST_141,Peintures,Toile paysage,1,356.1,356.1,271.39,271.39,84.71,5,10,True
2023-10-14,CUST_247,Bijoux,Boucles oreilles,1,38.81,38.81,26.11,26.11,12.7,5,10,True
2023-10-14,CUST_185,Bougies,Bougie lavande,1,27.67,27.67,17.53,17.53,10.14,5,10,True
2023-10-15,CUST_481,Bijoux,Bracelet cuir,1,97.58,97.58,58.78,58.78,38.8,6,10,True
2023-10-15,CUST_007,Bougies,Bougie vanille,1,22.57,22.57,14.79,14.79,7.78,6,10,True
2023-10-15,CUST_072,Bougies,Bougie lavande,1,22.94,22.94,15.45,15.45,7.49,6,10,True
2023-10-15,CUST_154,Savons,Savon lavande,1,13.41,13.41,8.32,8.32,5.08,6,10,True
2023-10-15,CUST_098,Savons,Savon karité,1,6.46,6.46,4.94,4.94,1.52,6,10,True
2023-10-15,CUST_390,Peintures,Nature morte,1,451.37,451.37,342.83,342.83,108.53,6,10,True
2023-10-15,CUST_434,Sculptures,Figurine argile,2,85.22,170.45,66.51,133.02,37.43,6,10,True
2023-10-15,CUST_395,Sculptures,Figurine argile,1,243.76,243.76,171.97,171.97,71.79,6,10,True
2023-10-15,CUST_413,Sculptures,Sculpture métal,1,276.38,276.38,208.38,208.38,68.0,6,10,True
2023-10-15,CUST_490,Savons,Savon olive,1,23.51,23.51,17.07,17.07,6.43,6,10,True
2023-10-15,CUST_175,Savons,Savon karité,1,18.98,18.98,13.28,13.28,5.7,6,10,True
2023-10-15,CUST_486,Poterie,Tasse thé,1,73.34,73.34,50.61,50.61,22.73,6,10,True
2023-10-16,CUST_050,Bougies,Bougie lavande,2,33.22,66.43,23.65,47.31,19.12,0,10,False
2023-10-16,CUST_344,Bougies,Bougie lavande,1,16.26,16.26,11.21,11.21,5.06,0,10,False
2023-10-16,CUST_024,Bougies,Bougie eucalyptus,1,8.2,8.2,5.69,5.69,2.5,0,10,False
2023-10-16,CUST_145,Bijoux,Bracelet cuir,1,71.45,71.45,44.7,44.7,26.75,0,10,False
2023-10-16,CUST_102,Sculptures,Objet décoratif,1,138.11,138.11,100.74,100.74,37.38,0,10,False
2023-10-16,CUST_081,Bijoux,Bague argent,1,112.31,112.31,84.56,84.56,27.75,0,10,False
2023-10-16,CUST_009,Bijoux,Bague argent,1,26.68,26.68,21.31,21.31,5.37,0,10,False
2023-10-16,CUST_223,Peintures,Portrait,1,482.57,482.57,305.44,305.44,177.13,0,10,False
2023-10-17,CUST_424,Bijoux,Boucles oreilles,1,115.73,115.73,91.35,91.35,24.38,1,10,False
2023-10-17,CUST_399,Sculptures,Objet décoratif,1,94.73,94.73,67.62,67.62,27.11,1,10,False
2023-10-17,CUST_116,Poterie,Assiette artisanale,1,74.29,74.29,46.86,46.86,27.43,1,10,False
2023-10-17,CUST_433,Bougies,Bougie rose,1,23.23,23.23,15.81,15.81,7.42,1,10,False
2023-10-17,CUST_180,Bijoux,Bracelet cuir,1,16.19,16.19,11.23,11.23,4.96,1,10,False
2023-10-17,CUST_461,Bijoux,Collier perles,1,91.77,91.77,59.88,59.88,31.89,1,10,False
2023-10-17,CUST_193,Textiles,Sac toile,1,43.33,43.33,29.17,29.17,14.16,1,10,False
2023-10-17,CUST_063,Bougies,Bougie eucalyptus,1,13.73,13.73,9.86,9.86,3.86,1,10,False
2023-10-17,CUST_332,Bijoux,Collier perles,1,59.78,59.78,39.43,39.43,20.35,1,10,False
2023-10-17,CUST_022,Bijoux,Collier perles,1,80.58,80.58,58.72,58.72,21.85,1,10,False
2023-10-17,CUST_412,Sculptures,Figurine argile,1,170.61,170.61,110.61,110.61,60.01,1,10,False
2023-10-17,CUST_169,Bougies,Bougie vanille,1,13.68,13.68,9.94,9.94,3.74,1,10,False
2023-10-17,CUST_120,Peintures,Abstrait,1,204.3,204.3,134.16,134.16,70.13,1,10,False
2023-10-18,CUST_260,Bougies,Bougie lavande,1,15.01,15.01,11.29,11.29,3.72,2,10,False
2023-10-18,CUST_317,Savons,Savon olive,1,9.43,9.43,6.8,6.8,2.63,2,10,False
2023-10-18,CUST_098,Bijoux,Boucles oreilles,1,85.74,85.74,62.91,62.91,22.83,2,10,False
2023-10-18,CUST_156,Textiles,Coussin brodé,1,25.59,25.59,16.46,16.46,9.14,2,10,False
2023-10-18,CUST_016,Savons,Savon olive,2,14.1,28.21,8.77,17.54,10.66,2,10,False
2023-10-18,CUST_431,Poterie,Bol décoratif,2,21.45,42.89,13.37,26.75,16.15,2,10,False
2023-10-18,CUST_286,Bougies,Bougie rose,1,29.89,29.89,21.72,21.72,8.17,2,10,False
2023-10-18,CUST_368,Poterie,Tasse thé,1,67.91,67.91,45.02,45.02,22.89,2,10,False
2023-10-18,CUST_437,Bijoux,Boucles oreilles,1,92.31,92.31,57.27,57.27,35.04,2,10,False
2023-10-19,CUST_496,Bijoux,Boucles oreilles,1,66.93,66.93,42.75,42.75,24.18,3,10,False
2023-10-19,CUST_332,Savons,Savon karité,1,15.61,15.61,11.04,11.04,4.57,3,10,False
2023-10-19,CUST_459,Bougies,Bougie vanille,1,34.91,34.91,26.2,26.2,8.71,3,10,False
2023-10-19,CUST_285,Sculptures,Statue bois,1,51.88,51.88,34.47,34.47,17.4,3,10,False
2023-10-19,CUST_153,Bijoux,Boucles oreilles,1,108.24,108.24,71.44,71.44,36.8,3,10,False
2023-10-19,CUST_242,Peintures,Portrait,1,407.26,407.26,251.84,251.84,155.42,3,10,False
2023-10-19,CUST_211,Bijoux,Bracelet cuir,1,115.13,115.13,84.18,84.18,30.94,3,10,False
2023-10-19,CUST_109,Sculptures,Sculpture métal,1,248.64,248.64,184.72,184.72,63.92,3,10,False
2023-10-19,CUST_388,Textiles,Tapis petit,1,28.51,28.51,20.8,20.8,7.71,3,10,False
2023-10-19,CUST_300,Textiles,Écharpe laine,1,66.36,66.36,46.6,46.6,19.76,3,10,False
2023-10-19,CUST_255,Bijoux,Collier perles,1,26.81,26.81,20.85,20.85,5.96,3,10,False
2023-10-20,CUST_025,Peintures,Abstrait,1,334.36,334.36,237.23,237.23,97.13,4,10,False
2023-10-20,CUST_401,Peintures,Portrait,1,387.87,387.87,244.58,244.58,143.29,4,10,False
2023-10-20,CUST_145,Sculptures,Statue bois,1,257.09,257.09,193.7,193.7,63.39,4,10,False
2023-10-20,CUST_229,Peintures,Nature morte,1,255.74,255.74,193.81,193.81,61.93,4,10,False
2023-10-20,CUST_333,Poterie,Vase céramique,1,34.28,34.28,24.31,24.31,9.96,4,10,False
2023-10-20,CUST_437,Bijoux,Bague argent,1,64.33,64.33,49.8,49.8,14.52,4,10,False
2023-10-20,CUST_187,Poterie,Tasse thé,1,60.7,60.7,45.52,45.52,15.18,4,10,False
2023-10-20,CUST_274,Bougies,Bougie lavande,1,30.14,30.14,23.71,23.71,6.44,4,10,False
2023-10-21,CUST_159,Peintures,Nature morte,1,144.28,144.28,107.67,107.67,36.61,5,10,True
2023-10-21,CUST_470,Bougies,Bougie lavande,3,12.08,36.25,7.64,22.93,13.32,5,10,True
2023-10-21,CUST_310,Poterie,Bol décoratif,1,69.17,69.17,54.42,54.42,14.75,5,10,True
2023-10-21,CUST_234,Bijoux,Bague argent,1,77.27,77.27,54.2,54.2,23.07,5,10,True
2023-10-21,CUST_349,Textiles,Écharpe laine,1,25.33,25.33,19.99,19.99,5.34,5,10,True
2023-10-21,CUST_394,Peintures,Portrait,1,107.99,107.99,82.86,82.86,25.13,5,10,True
2023-10-21,CUST_061,Bijoux,Bracelet cuir,1,43.88,43.88,26.33,26.33,17.55,5,10,True
2023-10-21,CUST_304,Bougies,Bougie lavande,1,22.76,22.76,14.38,14.38,8.39,5,10,True
2023-10-22,CUST_215,Peintures,Abstrait,1,146.4,146.4,106.22,106.22,40.18,6,10,True
2023-10-22,CUST_069,Poterie,Assiette artisanale,1,77.67,77.67,52.31,52.31,25.36,6,10,True
2023-10-22,CUST_021,Poterie,Assiette artisanale,1,66.63,66.63,46.73,46.73,19.89,6,10,True
2023-10-22,CUST_457,Textiles,Sac toile,1,53.26,53.26,41.64,41.64,11.62,6,10,True
2023-10-22,CUST_494,Textiles,Coussin brodé,1,77.17,77.17,61.25,61.25,15.92,6,10,True
2023-10-22,CUST_140,Savons,Savon olive,1,15.6,15.6,10.22,10.22,5.37,6,10,True
2023-10-22,CUST_093,Poterie,Tasse thé,1,70.02,70.02,52.05,52.05,17.97,6,10,True
2023-10-22,CUST_237,Peintures,Nature morte,1,207.66,207.66,162.17,162.17,45.49,6,10,True
2023-10-22,CUST_235,Savons,Savon miel,2,13.61,27.22,9.27,18.55,8.67,6,10,True
2023-10-22,CUST_310,Textiles,Sac toile,1,81.5,81.5,59.31,59.31,22.19,6,10,True
2023-10-22,CUST_149,Bougies,Bougie eucalyptus,2,12.76,25.52,9.93,19.86,5.67,6,10,True
2023-10-22,CUST_331,Savons,Savon miel,1,13.67,13.67,9.43,9.43,4.24,6,10,True
2023-10-22,CUST_230,Bijoux,Bracelet cuir,1,83.77,83.77,59.63,59.63,24.13,6,10,True
2023-10-22,CUST_391,Bougies,Bougie vanille,1,12.01,12.01,9.44,9.44,2.56,6,10,True
2023-10-22,CUST_235,Bijoux,Collier perles,1,101.54,101.54,68.44,68.44,33.1,6,10,True
2023-10-22,CUST_466,Poterie,Bol décoratif,1,44.27,44.27,28.54,28.54,15.73,6,10,True
2023-10-23,CUST_374,Poterie,Assiette artisanale,1,45.87,45.87,30.22,30.22,15.64,0,10,False
2023-10-23,CUST_232,Bougies,Bougie rose,2,23.57,47.13,18.59,37.19,9.95,0,10,False
2023-10-23,CUST_238,Textiles,Écharpe laine,1,90.13,90.13,64.75,64.75,25.38,0,10,False
2023-10-23,CUST_152,Bougies,Bougie lavande,1,10.48,10.48,7.08,7.08,3.4,0,10,False
2023-10-23,CUST_445,Bijoux,Bague argent,1,64.69,64.69,42.15,42.15,22.54,0,10,False
2023-10-23,CUST_250,Savons,Savon lavande,2,14.76,29.52,9.69,19.37,10.15,0,10,False
2023-10-24,CUST_126,Bougies,Bougie lavande,2,13.36,26.71,8.44,16.89,9.82,1,10,False
2023-10-24,CUST_457,Poterie,Assiette artisanale,2,30.98,61.96,24.56,49.11,12.85,1,10,False
2023-10-24,CUST_042,Textiles,Sac toile,1,92.56,92.56,60.46,60.46,32.1,1,10,False
2023-10-24,CUST_079,Savons,Savon karité,2,22.19,44.38,14.59,29.19,15.19,1,10,False
2023-10-24,CUST_257,Bijoux,Bracelet cuir,1,91.22,91.22,59.29,59.29,31.93,1,10,False
2023-10-24,CUST_258,Poterie,Assiette artisanale,1,40.03,40.03,30.24,30.24,9.79,1,10,False
2023-10-24,CUST_490,Bijoux,Collier perles,1,33.98,33.98,20.49,20.49,13.49,1,10,False
2023-10-24,CUST_117,Bougies,Bougie lavande,1,21.38,21.38,14.8,14.8,6.57,1,10,False
2023-10-24,CUST_190,Sculptures,Statue bois,2,179.54,359.08,139.68,279.36,79.72,1,10,False
2023-10-25,CUST_091,Peintures,Nature morte,1,381.31,381.31,234.2,234.2,147.11,2,10,False
2023-10-25,CUST_006,Savons,Savon olive,1,24.53,24.53,17.81,17.81,6.72,2,10,False
2023-10-25,CUST_304,Peintures,Toile paysage,1,150.0,150.0,106.56,106.56,43.44,2,10,False
2023-10-25,CUST_357,Poterie,Bol décoratif,1,44.44,44.44,31.74,31.74,12.7,2,10,False
2023-10-25,CUST_388,Bijoux,Bracelet cuir,1,65.92,65.92,45.46,45.46,20.47,2,10,False
2023-10-26,CUST_353,Sculptures,Statue bois,1,61.64,61.64,40.6,40.6,21.04,3,10,False
2023-10-26,CUST_387,Savons,Savon olive,1,8.71,8.71,5.44,5.44,3.27,3,10,False
2023-10-26,CUST_152,Bougies,Bougie vanille,1,17.96,17.96,12.4,12.4,5.56,3,10,False
2023-10-26,CUST_192,Textiles,Tapis petit,1,30.32,30.32,20.71,20.71,9.61,3,10,False
2023-10-26,CUST_475,Peintures,Toile paysage,1,172.22,172.22,106.06,106.06,66.15,3,10,False
2023-10-26,CUST_376,Savons,Savon olive,1,13.69,13.69,10.01,10.01,3.68,3,10,False
2023-10-26,CUST_106,Poterie,Assiette artisanale,1,52.42,52.42,36.44,36.44,15.99,3,10,False
